timesTamp,parameterName,sensorId,RMSVelocityH,RMSVelocityV,RMSVelocityA,mae,anomaly,severity
2025-12-26 23:30:00,Pump_2,189310002,1.66,2.061,1.666,0.25382310474159325,True,Crítica
2025-12-27 00:00:00,Pump_2,189310002,1.67,2.073,1.665,0.25390722712932656,True,Crítica
2025-12-27 00:30:00,Pump_2,189310002,1.666,2.063,1.667,0.2541702180041699,True,Crítica
2025-12-27 01:00:00,Pump_2,189310002,1.663,2.074,1.663,0.25413870736672006,True,Crítica
2025-12-27 01:30:00,Pump_2,189310002,1.663,2.075,1.655,0.25428270145794307,True,Crítica
2025-12-27 02:00:00,Pump_2,189310002,1.667,2.081,1.656,0.25443928171171915,True,Crítica
2025-12-27 02:30:00,Pump_2,189310002,1.677,2.068,1.668,0.2544261680973452,True,Crítica
2025-12-27 03:00:00,Pump_2,189310002,1.682,2.073,1.668,0.254663060642329,True,Crítica
2025-12-27 03:30:00,Pump_2,189310002,1.685,2.071,1.661,0.2548865398893248,True,Crítica
2025-12-27 04:00:00,Pump_2,189310002,1.671,2.066,1.666,0.25523878276213163,True,Crítica
2025-12-27 04:30:00,Pump_2,189310002,1.681,2.084,1.654,0.2553559209095201,True,Crítica
2025-12-27 05:00:00,Pump_2,189310002,1.683,2.079,1.661,0.25561863259215756,True,Crítica
2025-12-27 05:30:00,Pump_2,189310002,1.675,2.07,1.67,0.25589127722916416,True,Crítica
2025-12-27 06:00:00,Pump_2,189310002,1.687,2.084,1.661,0.25604769727078847,True,Crítica
2025-12-27 06:30:00,Pump_2,189310002,1.679,2.072,1.654,0.2563046737205632,True,Crítica
2025-12-27 07:00:00,Pump_2,189310002,1.672,2.084,1.665,0.25638091091019394,True,Crítica
2025-12-27 07:30:00,Pump_2,189310002,1.677,2.082,1.666,0.25656188661376067,True,Crítica
2025-12-27 08:00:00,Pump_2,189310002,1.69,2.073,1.666,0.256876124238052,True,Crítica
2025-12-27 08:30:00,Pump_2,189310002,1.683,2.081,1.656,0.25706216449804037,True,Crítica
2025-12-27 09:00:00,Pump_2,189310002,1.686,2.082,1.657,0.25719741431640764,True,Crítica
2025-12-27 09:30:00,Pump_2,189310002,1.689,2.082,1.659,0.25739595018055483,True,Crítica
2025-12-27 10:00:00,Pump_2,189310002,1.688,2.078,1.664,0.25753580710588986,True,Crítica
2025-12-27 10:30:00,Pump_2,189310002,1.684,2.071,1.663,0.2578491581381495,True,Crítica
2025-12-27 11:00:00,Pump_2,189310002,1.693,2.079,1.663,0.25790396873338417,True,Crítica
2025-12-27 11:30:00,Pump_2,189310002,1.679,2.075,1.653,0.25803596792807043,True,Crítica
2025-12-27 12:00:00,Pump_2,189310002,1.69,2.085,1.666,0.25816753255378067,True,Crítica
2025-12-27 12:30:00,Pump_2,189310002,1.687,2.074,1.658,0.2584103520751596,True,Crítica
2025-12-27 13:00:00,Pump_2,189310002,1.686,2.082,1.668,0.2585661548956717,True,Crítica
2025-12-27 13:30:00,Pump_2,189310002,1.696,2.066,1.659,0.2588346667770343,True,Crítica
2025-12-27 14:00:00,Pump_2,189310002,1.684,2.072,1.657,0.25904412904981683,True,Crítica
2025-12-27 14:30:00,Pump_2,189310002,1.679,2.082,1.661,0.2591152165954719,True,Crítica
2025-12-27 15:00:00,Pump_2,189310002,1.687,2.067,1.668,0.2591712315733401,True,Crítica
2025-12-27 15:30:00,Pump_2,189310002,1.695,2.075,1.668,0.2591560034028623,True,Crítica
2025-12-27 16:00:00,Pump_2,189310002,1.687,2.064,1.655,0.25931054448219454,True,Crítica
2025-12-27 16:30:00,Pump_2,189310002,1.682,2.071,1.655,0.2593149101907857,True,Crítica
2025-12-27 17:00:00,Pump_2,189310002,1.689,2.08,1.668,0.25923868095322405,True,Crítica
2025-12-27 17:30:00,Pump_2,189310002,1.69,2.064,1.667,0.2593460106553532,True,Crítica
2025-12-27 18:00:00,Pump_2,189310002,1.694,2.079,1.67,0.25937691410804437,True,Crítica
2025-12-27 18:30:00,Pump_2,189310002,1.683,2.073,1.662,0.25946535942809684,True,Crítica
2025-12-27 19:00:00,Pump_2,189310002,1.696,2.064,1.668,0.2595664051633084,True,Crítica
2025-12-27 19:30:00,Pump_2,189310002,1.692,2.062,1.656,0.2596171329578874,True,Crítica
2025-12-27 20:00:00,Pump_2,189310002,1.695,2.062,1.652,0.2594961802118862,True,Crítica
2025-12-27 20:30:00,Pump_2,189310002,1.691,2.068,1.67,0.2593323335661583,True,Crítica
2025-12-27 21:00:00,Pump_2,189310002,1.698,2.078,1.668,0.25940974295659935,True,Crítica
2025-12-27 21:30:00,Pump_2,189310002,1.697,2.067,1.657,0.2595608045079647,True,Crítica
2025-12-27 22:00:00,Pump_2,189310002,1.691,2.06,1.662,0.25949486247637193,True,Crítica
2025-12-27 22:30:00,Pump_2,189310002,1.688,2.057,1.667,0.2593651824791783,True,Crítica
2025-12-27 23:00:00,Pump_2,189310002,1.691,2.062,1.672,0.2593178013446952,True,Crítica
2025-12-27 23:30:00,Pump_2,189310002,1.698,2.061,1.671,0.25924902320168786,True,Crítica
2025-12-28 00:00:00,Pump_2,189310002,1.685,2.068,1.664,0.25943212244471386,True,Crítica
2025-12-28 00:30:00,Pump_2,189310002,1.693,2.068,1.672,0.25925712203521784,True,Crítica
2025-12-28 01:00:00,Pump_2,189310002,1.691,2.067,1.671,0.25937098069456216,True,Crítica
2025-12-28 01:30:00,Pump_2,189310002,1.7,2.057,1.661,0.25932174432407673,True,Crítica
2025-12-28 02:00:00,Pump_2,189310002,1.693,2.056,1.656,0.259297134351417,True,Crítica
2025-12-28 02:30:00,Pump_2,189310002,1.686,2.065,1.66,0.25923817036431185,True,Crítica
2025-12-28 03:00:00,Pump_2,189310002,1.697,2.064,1.669,0.25916136987084837,True,Crítica
2025-12-28 03:30:00,Pump_2,189310002,1.687,2.065,1.657,0.259215325314181,True,Crítica
2025-12-28 04:00:00,Pump_2,189310002,1.689,2.061,1.658,0.25899414843078317,True,Crítica
2025-12-28 04:30:00,Pump_2,189310002,1.694,2.067,1.666,0.2590117675109314,True,Crítica
2025-12-28 05:00:00,Pump_2,189310002,1.696,2.065,1.67,0.25916459236637135,True,Crítica
2025-12-28 05:30:00,Pump_2,189310002,1.687,2.053,1.674,0.25912519223406366,True,Crítica
2025-12-28 06:00:00,Pump_2,189310002,1.699,2.055,1.665,0.2590738762400814,True,Crítica
2025-12-28 06:30:00,Pump_2,189310002,1.686,2.059,1.664,0.2588942461157045,True,Crítica
2025-12-28 07:00:00,Pump_2,189310002,1.694,2.064,1.661,0.2588323366008369,True,Crítica
2025-12-28 07:30:00,Pump_2,189310002,1.7,2.061,1.673,0.25875875486551386,True,Crítica
2025-12-28 08:00:00,Pump_2,189310002,1.686,2.066,1.661,0.25894843779958315,True,Crítica
2025-12-28 08:30:00,Pump_2,189310002,1.704,2.06,1.662,0.25899081840942145,True,Crítica
2025-12-28 09:00:00,Pump_2,189310002,1.688,2.052,1.676,0.2589626381208019,True,Crítica
2025-12-28 09:30:00,Pump_2,189310002,1.692,2.062,1.677,0.2587654445656953,True,Crítica
2025-12-28 10:00:00,Pump_2,189310002,1.705,2.051,1.668,0.2588577285463019,True,Crítica
2025-12-28 10:30:00,Pump_2,189310002,1.695,2.054,1.676,0.2589401370528985,True,Crítica
2025-12-28 11:00:00,Pump_2,189310002,1.703,2.05,1.671,0.2590368411388796,True,Crítica
2025-12-28 11:30:00,Pump_2,189310002,1.704,2.06,1.666,0.25902242240268525,True,Crítica
2025-12-28 12:00:00,Pump_2,189310002,1.694,2.057,1.672,0.2590149343294824,True,Crítica
2025-12-28 12:30:00,Pump_2,189310002,1.7,2.048,1.67,0.2590659135873341,True,Crítica
2025-12-28 13:00:00,Pump_2,189310002,1.699,2.054,1.665,0.25894938307519655,True,Crítica
2025-12-28 13:30:00,Pump_2,189310002,1.691,2.042,1.665,0.25886052493200895,True,Crítica
2025-12-28 14:00:00,Pump_2,189310002,1.704,2.042,1.67,0.25871106402878347,True,Crítica
2025-12-28 14:30:00,Pump_2,189310002,1.705,2.041,1.677,0.2587982605626236,True,Crítica
2025-12-28 15:00:00,Pump_2,189310002,1.7,2.054,1.674,0.25889735459325663,True,Crítica
2025-12-28 15:30:00,Pump_2,189310002,1.691,2.055,1.675,0.258884557135659,True,Crítica
2025-12-28 16:00:00,Pump_2,189310002,1.71,2.044,1.665,0.2589905683303144,True,Crítica
2025-12-28 16:30:00,Pump_2,189310002,1.693,2.04,1.663,0.2590772971423532,True,Crítica
2025-12-28 17:00:00,Pump_2,189310002,1.702,2.057,1.678,0.2588478693330732,True,Crítica
2025-12-28 17:30:00,Pump_2,189310002,1.699,2.047,1.667,0.25889732518050823,True,Crítica
2025-12-28 18:00:00,Pump_2,189310002,1.693,2.049,1.671,0.2588769128901054,True,Crítica
2025-12-28 18:30:00,Pump_2,189310002,1.693,2.042,1.661,0.25883529582539244,True,Crítica
2025-12-28 19:00:00,Pump_2,189310002,1.697,2.041,1.666,0.25873828046173486,True,Crítica
2025-12-28 19:30:00,Pump_2,189310002,1.694,2.052,1.677,0.25863635219792364,True,Crítica
2025-12-28 20:00:00,Pump_2,189310002,1.694,2.052,1.674,0.25855955276451303,True,Crítica
2025-12-28 20:30:00,Pump_2,189310002,1.697,2.042,1.665,0.258629672175457,True,Crítica
2025-12-28 21:00:00,Pump_2,189310002,1.693,2.052,1.68,0.2584758118244888,True,Crítica
2025-12-28 21:30:00,Pump_2,189310002,1.699,2.04,1.666,0.25854257874771813,True,Crítica
2025-12-28 22:00:00,Pump_2,189310002,1.71,2.036,1.675,0.25834357249376305,True,Crítica
2025-12-28 22:30:00,Pump_2,189310002,1.709,2.043,1.677,0.25832444763738144,True,Crítica
2025-12-28 23:00:00,Pump_2,189310002,1.697,2.036,1.669,0.2583523929221417,True,Crítica
2025-12-28 23:30:00,Pump_2,189310002,1.705,2.039,1.679,0.25818803374847876,True,Crítica
2025-12-29 00:00:00,Pump_2,189310002,1.697,2.037,1.68,0.2581511220132431,True,Crítica
2025-12-29 00:30:00,Pump_2,189310002,1.708,2.042,1.675,0.25809176760963837,True,Crítica
2025-12-29 01:00:00,Pump_2,189310002,1.705,2.033,1.678,0.2581454088517764,True,Crítica
2025-12-29 01:30:00,Pump_2,189310002,1.708,2.034,1.665,0.25814157293561046,True,Crítica
2025-12-29 02:00:00,Pump_2,189310002,1.699,2.036,1.668,0.25820472540996264,True,Crítica
2025-12-29 02:30:00,Pump_2,189310002,1.706,2.031,1.665,0.2581035061576289,True,Crítica
2025-12-29 03:00:00,Pump_2,189310002,1.715,2.039,1.678,0.25793173691373655,True,Crítica
2025-12-29 03:30:00,Pump_2,189310002,1.7,2.043,1.674,0.25796255630818365,True,Crítica
2025-12-29 04:00:00,Pump_2,189310002,1.711,2.026,1.679,0.2579325179670777,True,Crítica
2025-12-29 04:30:00,Pump_2,189310002,1.701,2.03,1.669,0.2579160404885336,True,Crítica
2025-12-29 05:00:00,Pump_2,189310002,1.697,2.042,1.68,0.2579470217106689,True,Crítica
2025-12-29 05:30:00,Pump_2,189310002,1.703,2.033,1.667,0.2578165184419827,True,Crítica
2025-12-29 06:00:00,Pump_2,189310002,1.699,2.04,1.684,0.2577428947143314,True,Crítica
2025-12-29 06:30:00,Pump_2,189310002,1.709,2.033,1.677,0.2578261213417527,True,Crítica
2025-12-29 07:00:00,Pump_2,189310002,1.715,2.033,1.673,0.25800830067937736,True,Crítica
2025-12-29 07:30:00,Pump_2,189310002,1.71,2.037,1.679,0.2581393066754665,True,Crítica
2025-12-29 08:00:00,Pump_2,189310002,1.702,2.035,1.669,0.25816583180756214,True,Crítica
2025-12-29 08:30:00,Pump_2,189310002,1.719,2.038,1.683,0.25806496011012364,True,Crítica
2025-12-29 09:00:00,Pump_2,189310002,1.706,2.024,1.667,0.2583470888502133,True,Crítica
2025-12-29 09:30:00,Pump_2,189310002,1.702,2.031,1.68,0.25813379171277145,True,Crítica
2025-12-29 10:00:00,Pump_2,189310002,1.711,2.021,1.669,0.2582060322702058,True,Crítica
2025-12-29 10:30:00,Pump_2,189310002,1.708,2.029,1.67,0.25805127630181424,True,Crítica
2025-12-29 11:00:00,Pump_2,189310002,1.717,2.036,1.68,0.2578855111520405,True,Crítica
2025-12-29 11:30:00,Pump_2,189310002,1.702,2.035,1.684,0.25812289232623337,True,Crítica
2025-12-29 12:00:00,Pump_2,189310002,1.715,2.023,1.684,0.2581109165548167,True,Crítica
2025-12-29 12:30:00,Pump_2,189310002,1.719,2.029,1.674,0.2581666748874072,True,Crítica
2025-12-29 13:00:00,Pump_2,189310002,1.713,2.022,1.681,0.258144137230429,True,Crítica
2025-12-29 13:30:00,Pump_2,189310002,1.723,2.023,1.681,0.2581393736746541,True,Crítica
2025-12-29 14:00:00,Pump_2,189310002,1.709,2.023,1.679,0.25829719151320396,True,Crítica
2025-12-29 14:30:00,Pump_2,189310002,1.715,2.032,1.686,0.2583640546335652,True,Crítica
2025-12-29 15:00:00,Pump_2,189310002,1.725,2.032,1.676,0.25860771263367643,True,Crítica
2025-12-29 15:30:00,Pump_2,189310002,1.719,2.021,1.67,0.2586130916336998,True,Crítica
2025-12-29 16:00:00,Pump_2,189310002,1.719,2.032,1.675,0.2585600904863855,True,Crítica
2025-12-29 16:30:00,Pump_2,189310002,1.726,2.018,1.685,0.2586244116607951,True,Crítica
2025-12-29 17:00:00,Pump_2,189310002,1.718,2.029,1.682,0.258846002434,True,Crítica
2025-12-29 17:30:00,Pump_2,189310002,1.728,2.021,1.683,0.25892198369786584,True,Crítica
2025-12-29 18:00:00,Pump_2,189310002,1.73,2.026,1.676,0.25914780971221896,True,Crítica
2025-12-29 18:30:00,Pump_2,189310002,1.729,2.032,1.676,0.2592069534072211,True,Crítica
2025-12-29 19:00:00,Pump_2,189310002,1.717,2.02,1.682,0.2593389222349118,True,Crítica
2025-12-29 19:30:00,Pump_2,189310002,1.716,2.034,1.671,0.2593314473131326,True,Crítica
2025-12-29 20:00:00,Pump_2,189310002,1.736,2.017,1.676,0.25929265759291376,True,Crítica
2025-12-29 20:30:00,Pump_2,189310002,1.727,2.024,1.675,0.2594693496627016,True,Crítica
2025-12-29 21:00:00,Pump_2,189310002,1.719,2.031,1.681,0.25936110997391487,True,Crítica
2025-12-29 21:30:00,Pump_2,189310002,1.735,2.02,1.68,0.2596237042102622,True,Crítica
2025-12-29 22:00:00,Pump_2,189310002,1.738,2.021,1.673,0.2597831857149154,True,Crítica
2025-12-29 22:30:00,Pump_2,189310002,1.732,2.016,1.68,0.2600139141769635,True,Crítica
2025-12-29 23:00:00,Pump_2,189310002,1.733,2.021,1.685,0.26017872567769235,True,Crítica
2025-12-29 23:30:00,Pump_2,189310002,1.73,2.016,2.036,0.2602294340436278,True,Crítica
2025-12-30 00:00:00,Pump_2,189310002,1.739,2.017,1.674,0.2631106034871256,True,Crítica
2025-12-30 00:30:00,Pump_2,189310002,1.743,2.035,1.68,0.2631557509543814,True,Crítica
2025-12-30 01:00:00,Pump_2,189310002,1.741,2.031,1.675,0.2634288497591128,True,Crítica
2025-12-30 01:30:00,Pump_2,189310002,1.731,2.03,1.684,0.2636497683901779,True,Crítica
2025-12-30 02:00:00,Pump_2,189310002,1.727,2.032,1.682,0.26378238467998355,True,Crítica
2025-12-30 02:30:00,Pump_2,189310002,1.736,2.024,1.669,0.2640049822594628,True,Crítica
2025-12-30 03:00:00,Pump_2,189310002,1.73,2.022,1.677,0.2639634964736668,True,Crítica
2025-12-30 03:30:00,Pump_2,189310002,1.73,2.021,1.675,0.26393901477512816,True,Crítica
2025-12-30 04:00:00,Pump_2,189310002,1.74,2.018,1.683,0.26406221142281433,True,Crítica
2025-12-30 04:30:00,Pump_2,189310002,1.738,2.023,1.681,0.26418185959501944,True,Crítica
2025-12-30 05:00:00,Pump_2,189310002,1.751,2.026,1.682,0.26426892318959316,True,Crítica
2025-12-30 05:30:00,Pump_2,189310002,1.742,2.033,1.687,0.26449074868634476,True,Crítica
2025-12-30 06:00:00,Pump_2,189310002,1.745,2.019,1.674,0.26471427713663687,True,Crítica
2025-12-30 06:30:00,Pump_2,189310002,1.738,2.018,1.671,0.2647623990840546,True,Crítica
2025-12-30 07:00:00,Pump_2,189310002,1.746,2.019,1.673,0.26469617306911,True,Crítica
2025-12-30 07:30:00,Pump_2,189310002,1.746,2.029,1.675,0.2648336326192917,True,Crítica
2025-12-30 08:00:00,Pump_2,189310002,1.756,2.022,1.688,0.2650699580924003,True,Crítica
2025-12-30 08:30:00,Pump_2,189310002,1.756,2.026,1.677,0.26536045694809474,True,Crítica
2025-12-30 09:00:00,Pump_2,189310002,1.758,2.018,1.684,0.26562225798225,True,Crítica
2025-12-30 09:30:00,Pump_2,189310002,1.747,2.028,1.672,0.26585579148216953,True,Crítica
2025-12-30 10:00:00,Pump_2,189310002,1.745,2.02,1.68,0.26595758333620406,True,Crítica
2025-12-30 10:30:00,Pump_2,189310002,1.754,2.017,1.682,0.2660810068678773,True,Crítica
2025-12-30 11:00:00,Pump_2,189310002,1.749,2.015,1.678,0.26628161294753827,True,Crítica
2025-12-30 11:30:00,Pump_2,189310002,1.755,2.03,1.676,0.2663104794605275,True,Crítica
2025-12-30 12:00:00,Pump_2,189310002,1.749,2.022,1.678,0.26353460865591644,True,Crítica
2025-12-30 12:30:00,Pump_2,189310002,1.747,2.023,1.671,0.2636741376508709,True,Crítica
2025-12-30 13:00:00,Pump_2,189310002,1.752,2.016,1.677,0.2635472403267257,True,Crítica
2025-12-30 13:30:00,Pump_2,189310002,1.754,2.032,1.681,0.2635372358817237,True,Crítica
2025-12-30 14:00:00,Pump_2,189310002,1.765,2.022,1.682,0.26369875225356487,True,Crítica
2025-12-30 14:30:00,Pump_2,189310002,1.753,2.023,1.676,0.26390554712155606,True,Crítica
2025-12-30 15:00:00,Pump_2,189310002,1.75,2.031,1.677,0.2640840681132899,True,Crítica
2025-12-30 15:30:00,Pump_2,189310002,1.769,2.027,1.674,0.26429900652267063,True,Crítica
2025-12-30 16:00:00,Pump_2,189310002,1.764,2.028,1.672,0.2646224562644463,True,Crítica
2025-12-30 16:30:00,Pump_2,189310002,1.761,2.017,1.682,0.26478058012940714,True,Crítica
2025-12-30 17:00:00,Pump_2,189310002,1.756,2.012,1.68,0.26491111861824207,True,Crítica
2025-12-30 17:30:00,Pump_2,189310002,1.772,2.012,1.67,0.26482661348714925,True,Crítica
2025-12-30 18:00:00,Pump_2,189310002,1.761,2.019,1.688,0.26475391568284934,True,Crítica
2025-12-30 18:30:00,Pump_2,189310002,1.759,2.015,1.69,0.2649827229499638,True,Crítica
2025-12-30 19:00:00,Pump_2,189310002,1.765,2.017,1.677,0.2652670583451072,True,Crítica
2025-12-30 19:30:00,Pump_2,189310002,1.768,2.028,1.688,0.2654241905037185,True,Crítica
2025-12-30 20:00:00,Pump_2,189310002,1.767,2.013,1.684,0.2656886663505168,True,Crítica
2025-12-30 20:30:00,Pump_2,189310002,1.767,2.029,2.14,0.2656643472945431,True,Crítica
2025-12-30 21:00:00,Pump_2,189310002,1.78,2.024,1.677,0.2694741304300433,True,Crítica
2025-12-30 21:30:00,Pump_2,189310002,1.77,2.376,1.683,0.2696178519750745,True,Crítica
2025-12-30 22:00:00,Pump_2,189310002,1.771,2.026,1.676,0.27250962811549057,True,Crítica
2025-12-30 22:30:00,Pump_2,189310002,1.771,2.021,1.691,0.27271066173646746,True,Crítica
2025-12-30 23:00:00,Pump_2,189310002,1.782,2.03,1.678,0.2729309967388095,True,Crítica
2025-12-30 23:30:00,Pump_2,189310002,1.777,2.03,1.688,0.2732801164785402,True,Crítica
2025-12-31 00:00:00,Pump_2,189310002,1.768,2.013,1.689,0.2735426425537819,True,Crítica
2025-12-31 00:30:00,Pump_2,189310002,1.777,2.022,1.673,0.27370148231611985,True,Crítica
2025-12-31 01:00:00,Pump_2,189310002,1.779,2.013,1.69,0.27393390804345213,True,Crítica
2025-12-31 01:30:00,Pump_2,189310002,1.771,2.027,1.672,0.2742106905907271,True,Crítica
2025-12-31 02:00:00,Pump_2,189310002,1.775,2.028,1.679,0.27423311862850597,True,Crítica
2025-12-31 02:30:00,Pump_2,189310002,1.789,2.029,1.68,0.2743287508872505,True,Crítica
2025-12-31 03:00:00,Pump_2,189310002,1.787,2.029,1.689,0.27467600959089056,True,Crítica
2025-12-31 03:30:00,Pump_2,189310002,1.784,2.019,1.685,0.27504037309881935,True,Crítica
2025-12-31 04:00:00,Pump_2,189310002,1.774,2.02,1.691,0.27518874113331515,True,Crítica
2025-12-31 04:30:00,Pump_2,189310002,1.788,2.029,1.677,0.27536580940908195,True,Crítica
2025-12-31 05:00:00,Pump_2,189310002,1.788,2.029,1.677,0.27561160702321547,True,Crítica
2025-12-31 05:30:00,Pump_2,189310002,1.785,2.017,1.672,0.27594244132995766,True,Crítica
2025-12-31 06:00:00,Pump_2,189310002,1.778,2.024,1.689,0.27608449533115337,True,Crítica
2025-12-31 06:30:00,Pump_2,189310002,1.78,2.018,1.684,0.276240867840339,True,Crítica
2025-12-31 07:00:00,Pump_2,189310002,1.781,2.011,1.686,0.27635094673544447,True,Crítica
2025-12-31 07:30:00,Pump_2,189310002,1.791,2.014,1.688,0.2764864301994186,True,Crítica
2025-12-31 08:00:00,Pump_2,189310002,1.788,2.02,1.682,0.27654602414098384,True,Crítica
2025-12-31 08:30:00,Pump_2,189310002,1.788,2.022,1.683,0.27672977768961726,True,Crítica
2025-12-31 09:00:00,Pump_2,189310002,1.798,2.024,1.688,0.27296412569767015,True,Crítica
2025-12-31 09:30:00,Pump_2,189310002,1.796,2.008,1.69,0.2731885963397112,True,Crítica
2025-12-31 10:00:00,Pump_2,189310002,1.799,2.01,1.689,0.2708874055565085,True,Crítica
2025-12-31 10:30:00,Pump_2,189310002,1.798,2.015,1.681,0.271081150175684,True,Crítica
2025-12-31 11:00:00,Pump_2,189310002,1.799,2.016,1.678,0.2711482821132868,True,Crítica
2025-12-31 11:30:00,Pump_2,189310002,1.792,2.017,1.674,0.27117324186380354,True,Crítica
2025-12-31 12:00:00,Pump_2,189310002,1.788,2.017,1.692,0.2710738897186167,True,Crítica
2025-12-31 12:30:00,Pump_2,189310002,1.799,2.024,1.685,0.2712635371158833,True,Crítica
2025-12-31 13:00:00,Pump_2,189310002,1.806,2.027,1.68,0.2715381258923695,True,Crítica
2025-12-31 13:30:00,Pump_2,189310002,1.8,2.016,1.68,0.27175045395977826,True,Crítica
2025-12-31 14:00:00,Pump_2,189310002,1.794,2.022,1.677,0.271952275194119,True,Crítica
2025-12-31 14:30:00,Pump_2,189310002,1.791,2.015,1.678,0.27203672590667743,True,Crítica
2025-12-31 15:00:00,Pump_2,189310002,1.797,2.021,1.69,0.27193638510383583,True,Crítica
2025-12-31 15:30:00,Pump_2,189310002,1.807,2.018,1.686,0.2719597253763898,True,Crítica
2025-12-31 16:00:00,Pump_2,189310002,1.806,2.01,1.691,0.2721268353612694,True,Crítica
2025-12-31 16:30:00,Pump_2,189310002,1.799,2.016,1.693,0.27228300336696076,True,Crítica
2025-12-31 17:00:00,Pump_2,189310002,1.801,2.003,1.682,0.2724040012173032,True,Crítica
2025-12-31 17:30:00,Pump_2,189310002,1.815,2.017,1.679,0.27235418676001816,True,Crítica
2025-12-31 18:00:00,Pump_2,189310002,1.808,2.014,1.679,0.2726363492449717,True,Crítica
2025-12-31 18:30:00,Pump_2,189310002,1.812,2.011,1.681,0.2727045108863975,True,Crítica
2025-12-31 19:00:00,Pump_2,189310002,1.803,2.014,1.68,0.27286405960501514,True,Crítica
2025-12-31 19:30:00,Pump_2,189310002,1.806,2.011,1.683,0.272996585402645,True,Crítica
2025-12-31 20:00:00,Pump_2,189310002,1.805,2.007,1.683,0.2730410885551077,True,Crítica
2025-12-31 20:30:00,Pump_2,189310002,1.811,2.002,1.686,0.2730796807988152,True,Crítica
2025-12-31 21:00:00,Pump_2,189310002,1.813,1.998,1.679,0.27312524993530274,True,Crítica
2025-12-31 21:30:00,Pump_2,189310002,1.811,2.012,1.686,0.27296792788974233,True,Crítica
2025-12-31 22:00:00,Pump_2,189310002,1.813,2.003,1.681,0.2730643580838326,True,Crítica
2025-12-31 22:30:00,Pump_2,189310002,1.811,2.001,1.68,0.2730396173374609,True,Crítica
2025-12-31 23:00:00,Pump_2,189310002,1.812,2.002,1.692,0.2730182796569523,True,Crítica
2025-12-31 23:30:00,Pump_2,189310002,1.814,1.994,1.677,0.2731196367648,True,Crítica
2025-10-20 12:00:00,Pump_3,189310003,1.503,2.307,1.926,0.05636257475016033,True,Crítica
2025-10-20 12:30:00,Pump_3,189310003,1.497,2.305,1.922,0.05639330590439432,True,Crítica
2025-10-20 13:00:00,Pump_3,189310003,1.504,2.307,1.941,0.056485674809172624,True,Crítica
2025-10-20 13:30:00,Pump_3,189310003,1.513,2.306,1.93,0.05642894032580324,True,Crítica
2025-10-20 14:00:00,Pump_3,189310003,1.512,2.304,1.941,0.05675426407025546,True,Crítica
2025-10-20 14:30:00,Pump_3,189310003,1.502,2.298,1.925,0.057050538931933965,True,Crítica
2025-10-20 15:00:00,Pump_3,189310003,1.51,2.297,1.941,0.05694312653930553,True,Crítica
2025-10-20 15:30:00,Pump_3,189310003,1.499,2.307,1.934,0.057363729966457194,True,Crítica
2025-10-20 16:00:00,Pump_3,189310003,1.512,2.303,1.93,0.05717222620170549,True,Crítica
2025-10-20 16:30:00,Pump_3,189310003,1.5,2.31,1.942,0.057390783651510874,True,Crítica
2025-10-20 17:00:00,Pump_3,189310003,1.51,2.309,1.935,0.057538534646633104,True,Crítica
2025-10-20 17:30:00,Pump_3,189310003,1.496,2.31,1.945,0.05748457175727771,True,Crítica
2025-10-20 18:00:00,Pump_3,189310003,1.507,2.298,1.928,0.057453936366690925,True,Crítica
2025-10-20 18:30:00,Pump_3,189310003,1.5,2.293,1.934,0.057573560402093,True,Crítica
2025-10-20 19:00:00,Pump_3,189310003,1.503,2.311,1.93,0.0575842779747614,True,Crítica
2025-10-20 19:30:00,Pump_3,189310003,1.493,2.3,1.928,0.057762113155037355,True,Crítica
2025-10-20 20:00:00,Pump_3,189310003,1.498,2.308,1.945,0.05748222547763896,True,Crítica
2025-10-20 20:30:00,Pump_3,189310003,1.495,2.295,1.929,0.05774342867106138,True,Crítica
2025-10-20 21:00:00,Pump_3,189310003,1.504,2.3,1.936,0.05810684903647799,True,Crítica
2025-10-20 21:30:00,Pump_3,189310003,1.912,2.305,1.942,0.05830572105873325,True,Crítica
2025-10-20 22:00:00,Pump_3,189310003,1.509,2.297,1.93,0.06194634122999207,True,Crítica
2025-10-20 22:30:00,Pump_3,189310003,1.506,2.307,1.933,0.06235770477590893,True,Crítica
2025-10-20 23:00:00,Pump_3,189310003,1.505,2.294,1.94,0.06267184056379763,True,Crítica
2025-10-20 23:30:00,Pump_3,189310003,1.501,2.3,1.932,0.06257769195155591,True,Crítica
2025-10-21 00:00:00,Pump_3,189310003,1.497,2.31,1.946,0.06242517820387063,True,Crítica
2025-10-21 00:30:00,Pump_3,189310003,1.496,2.307,1.943,0.0627425564235214,True,Crítica
2025-10-21 01:00:00,Pump_3,189310003,1.497,2.309,1.949,0.06312959694438086,True,Crítica
2025-10-21 01:30:00,Pump_3,189310003,1.501,2.31,1.936,0.06294595252774395,True,Crítica
2025-10-21 02:00:00,Pump_3,189310003,1.5,2.311,1.951,0.06300767228602952,True,Crítica
2025-10-21 02:30:00,Pump_3,189310003,1.492,2.303,1.953,0.06261450047350785,True,Crítica
2025-10-21 03:00:00,Pump_3,189310003,1.504,2.308,1.953,0.06261390736717876,True,Crítica
2025-10-21 03:30:00,Pump_3,189310003,1.491,2.301,1.949,0.062030785388863086,True,Crítica
